"Date"|"Content"|"Source"

"2024-07-19T18:06:00"|"Theo thông tin từ Hội đồng chuyên môn bảo vệ sức khỏe cán bộ Trung ương, Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam Nguyễn Phú Trọng, sinh năm 1944, sau thời gian lâm bệnh, mặc dù được Đảng, Nhà nước, tập thể các giáo sư, bác sĩ, chuyên gia y tế đầu ngành… tận tình cứu chữa, gia đình hết lòng chăm sóc, nhưng do tuổi cao, bệnh nặng, đã từ trần vào hồi 13 giờ 38 phút ngày 19.7.2024 tại Bệnh viện Trung ương Quân đội 108. Hưởng thọ 80 tuổi.

TTXVN

Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam, Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Chính phủ nước Cộng hòa xã hội chủ nghĩa Việt Nam, Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam sẽ có Thông cáo đặc biệt về tổ chức lễ Quốc tang đối với Tổng Bí thư Nguyễn Phú Trọng."|"https://thanhnien.vn/tong-bi-thu-nguyen-phu-trong-tu-tran-185240719161700756.htm"

"2024-07-19T16:43:00"|"Bàn cờ của những nước lớn

Từ mùa hè năm 1953, Pháp đã sa lầy và đang đứng trước bờ vực thất bại, muốn tìm con đường rút ra khỏi cuộc chiến Đông Dương. Các nhân vật cầm quyền ở Pháp khi đó, từ Thủ tướng, Bộ trưởng Ngoại giao Pháp, cho đến Tổng tư lệnh quân viễn chinh, tướng Henri Navare đều công khai tỏ ý muốn kết thúc chiến tranh.

Ngày 26.11.1953, Chủ tịch Hồ Chí Minh tuyên bố: Nếu Pháp muốn đi đến đình chiến ở Việt Nam bằng thương lượng thì Chính phủ Việt Nam Dân chủ Cộng hòa sẵn sàng tiếp ý muốn đó của phía Pháp.

Toàn cảnh Hội nghị Geneva TƯ LIỆU

Trong xu thế hòa hoãn lúc đó, ban lãnh đạo mới ở Liên Xô do N. Khrutchep đứng đầu đã có sự phối hợp với Trung Quốc để đi đến kết thúc chiến tranh Triều Tiên (1950 - 1953). Họ cũng muốn tiến tới kết thúc chiến tranh Đông Dương. Do sự ""năng nổ"" của Liên Xô, ngày 18.2.1954, tại Berlin (Đức), Hội nghị ngoại trưởng 4 nước Liên Xô, Mỹ, Anh, Pháp đã thống nhất triệu tập một hội nghị quốc tế ở Geneva (Thụy Sĩ) để giải quyết vấn đề Triều Tiên và lập lại hòa bình ở Đông Dương.

Trật tự thế giới hai cực và cục diện Chiến tranh lạnh đã chi phối kết quả việc giải quyết cuộc chiến tranh Đông Dương bằng một hội nghị quốc tế, với sự tham gia của nhiều cường quốc (Liên Xô, Mỹ, Anh, Pháp, Trung Quốc) khi lẽ ra việc đàm phán để kết thúc chiến tranh phải là công việc chủ yếu giữa các bên tham chiến.

Hội nghị Geneva bắt đầu ngày 8.5.1954, đúng lúc tin tập đoàn cứ điểm Điện Biên Phủ của Pháp sụp đổ được loan báo khắp thế giới. Hội nghị có 9 thành viên với tương quan chênh lệch. Phía Pháp gồm Pháp, Mỹ, Anh và 3 chính quyền liên kết với Pháp là Lào, Campuchia và Nam Việt Nam (chính quyền Bảo Đại). Pháp dựa vào Anh và Mỹ, để tạo thế mạnh trên bàn hội nghị, dùng thêm 3 chính quyền liên kết để cản phá Việt Nam và ""phá rối"" khi cần. Phía Việt Nam Dân chủ Cộng hòa có Liên Xô, Trung Quốc là đồng minh.

Tuy nhiên, Trung Quốc đã tìm mọi cách dàn xếp các vấn đề tại hội nghị theo hướng giành lợi ích tối đa cho Trung Quốc trên cơ sở chia cắt Việt Nam lâu dài (như với Triều Tiên), tạo một ""khu đệm"" tránh cho Trung Quốc đối đầu trực tiếp với lực lượng của Mỹ, xóa ảnh hưởng của Việt Nam và tăng dần ảnh hưởng của Trung Quốc tại Lào và Campuchia để tăng ảnh hưởng xuống Đông Nam Á.

Đoàn Pháp tránh đàm phán trực tiếp với đoàn Việt Nam. Pháp nắm được mục tiêu và ý đồ của Trung Quốc nên coi Trung Quốc là đối tác đàm phán chính và thỏa thuận ngầm mọi việc với Trung Quốc. Trung Quốc cũng lợi dụng tình thế và cơ hội, gây thêm sức ép cho Việt Nam trên bàn hội nghị để mặc cả với Pháp.

Để tóm tắt về diễn biến Hội nghị Geneva, có thể dẫn nhận xét của học giả Laury Anne Bellessa (Pháp) tại Hội thảo quốc tế chiến thắng Điện Biên Phủ - 50 năm nhìn lại (Hà Nội, 4.2004). Học giả này cho rằng: ""Nếu chúng ta đi sâu vào chi tiết các cuộc thương lượng, chúng ta sẽ nhận thấy rằng các điều khoản của hiệp định chỉ để nhằm làm thỏa mãn các cường quốc… Vì muốn bảo vệ quyền lợi của mình ở khu vực Đông Nam Á mà các cường quốc đã tự quy định phần lớn các điều khoản trong hiệp định, không cần tính đến phản ứng của các nước Đông Dương.

Không còn sự lựa chọn nào khác, các nước Đông Dương phải nhượng bộ trước các áp lực rất lớn này… Thắng lợi trên thực địa nhưng tại bàn hội nghị, Việt Nam Dân chủ Cộng hòa không thể khai thác được thế mạnh quân sự của mình"".

Những kết quả không tương xứng

Những gì Việt Nam đạt được ở Hội nghị Geneva cũng đã được khẳng định: buộc Pháp phải rút hết quân và công nhận quyền dân tộc cơ bản của nhân dân Việt Nam là độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ; miền Bắc được giải phóng hoàn toàn và có điều kiện xây dựng những cơ sở vật chất đầu tiên cho chủ nghĩa xã hội trong điều kiện hòa bình; tạo cơ sở pháp lý quốc tế vững chắc để đấu tranh thống nhất đất nước sau đó… Đó là kết quả đáng tự hào của cuộc kháng chiến 9 năm anh dũng, nhiều hy sinh gian khổ của nhân dân Việt Nam.

Đoàn Việt Nam trong phiên khai mạc Hội nghị Geneva TƯ LIỆU

Tuy nhiên, những kết quả Việt Nam đạt được ở Hội nghị Geneva không tương xứng với thực tế trên chiến trường. Mặc dù Pháp đã thảm bại trong trận quyết chiến chiến lược ở Điện Biên Phủ, muốn rút khỏi ""bãi lầy chiến tranh"" Đông Dương trong danh dự, Việt Nam đến hội nghị với tư thế của người chiến thắng nhưng lại không có vị thế cao về ngoại giao trên bàn hội nghị. Việc bàn giải pháp cho cuộc chiến Đông Dương không do hai bên trực tiếp tham chiến thảo luận mà do các nước lớn giữ vai trò chính.

Pháp là bên tham chiến trực tiếp nhưng luôn lẩn tránh đàm phán trực tiếp với phái đoàn Việt Nam mà dùng vai nước lớn để thỏa thuận với Liên Xô và đặc biệt là với Trung Quốc. Đoàn đàm phán Việt Nam gặp nhiều bất lợi, bị cô lập, không bảo vệ được những yêu cầu quan trọng của mình.

Thiếu tướng Delteil thay mặt Bộ Tư lệnh quân đội liên hiệp Pháp ký Hiệp định Geneva TƯ LIỆU

Hội nghị Geneva đã quyết định những vấn đề có liên quan đến các lực lượng kháng chiến ở Lào và Campuchia mà không có sự tham gia của các chính phủ kháng chiến ở 2 nước này. Đại diện cho cả 3 chính phủ kháng chiến ở Đông Dương chỉ có một đoàn đại biểu của Chính phủ Việt Nam Dân chủ Cộng hòa. Việc xác định ranh giới quân sự tạm thời và phân chia khu vực tập kết chuyển quân ở Việt Nam không phải vĩ tuyến 13 - tương ứng với Nha Trang (rồi 16 - tương ứng với Đà Nẵng) theo phương án của Việt Nam, mà là vĩ tuyến 17 theo đòi hỏi của Pháp muốn giữ quyền kiểm soát đường 9.

Việt Nam mất 3 tỉnh khu V và nhiều vùng tự do phía nam vĩ tuyến 17. Ở Lào, lực lượng kháng chiến chỉ được một vùng tập kết gồm 2 tỉnh Sầm Nưa và Phôngxalỳ - nhỏ hơn nhiều so với vùng giải phóng thực tế. Lực lượng kháng chiến Campuchia phải phục viên tại chỗ. Thời hạn tổng tuyển cử để thống nhất Việt Nam không phải là 6 tháng như phương án của Việt Nam, mà là 2 năm.

Dù vậy, việc này đã không thể thực hiện do chính sách can thiệp và xâm lược của Mỹ. Nhân dân cả hai miền Nam - Bắc Việt Nam còn phải đi tiếp chặng đường dài 21 năm với nhiều sự hy sinh, mất mát, đau thương hơn để đạt tới điều lẽ ra đã diễn ra tháng 7.1956."|"https://thanhnien.vn/hiep-dinh-geneva-thang-loi-tren-ban-dam-phan-con-co-the-lon-hon-185240719131721882.htm"

"2024-07-19T20:48:00"|"Chiều 19.7, tại tỉnh Hậu Giang, Bộ Công an phối hợp Hội LHPN Việt Nam tổ chức hội nghị biểu dương phụ nữ điển hình tiên tiến trong phong trào toàn dân bảo vệ an ninh Tổ quốc, giai đoạn 2019 - 2024 (khu vực từ Đà Nẵng trở vào).

Báo cáo tại hội nghị, bà Hà Thị Nga, Chủ tịch Hội LHPN Việt Nam, cho biết giai đoạn 2019 - 2024, cán bộ, hội viên phụ nữ đã cung cấp kịp thời khoảng 19.000 nguồn tin có giá trị liên quan đến công tác an ninh trật tự, an toàn xã hội. Qua đó giúp lực lượng công an và các ngành chức năng triệt phá nhiều vụ án liên quan đến tội phạm và tệ nạn xã hội.

Trung tướng Lê Quốc Hùng, Thứ trưởng Bộ Công an, phát biểu tại hội nghị T.Q

Bên cạnh đó, hơn 11.000 câu lạc bộ, tổ, nhóm phòng chống tội phạm, tệ nạn xã hội đã được thành lập với hơn 400.000 thành viên. Từ đây, gần 17.000 phần việc xây dựng nông thôn mới và đô thị văn minh được thực hiện. Hàng triệu hội viên được giúp đỡ tiếp cận kiến thức pháp luật, kiến thức xây dựng gia đình hạnh phúc, phát triển kinh tế. Gần 20.000 trẻ em mồ côi được kết nối chăm sóc trong chương trình ""Mẹ đỡ đầu"". Ngoài ra, các cấp Hội đã vận động gần 164.000 tỉ đồng hỗ trợ khoảng 73.000 phụ nữ khởi nghiệp, khởi sự kinh doanh.

Phát biểu tại hội nghị, trung tướng Lê Quốc Hùng, Thứ trưởng Bộ Công an, Trưởng ban Chỉ đạo thực hiện phong trào toàn dân bảo vệ an ninh Tổ quốc T.Ư, đánh giá cao các cấp Hội LHPN từ T.Ư đến địa phương đã có hàng ngàn sáng kiến, sáng tạo; tích cực phối hợp hiệu quả với lực lượng công an xây dựng, củng cố và nhân rộng hàng trăm mô hình trong phong trào toàn dân bảo vệ an ninh Tổ quốc tại cơ sở. Đồng thời, có vai trò đáng kể trong việc tuyên truyền, tố giác, đấu tranh phòng chống các loại tội phạm, bài trừ tệ nạn xã hội, góp phần kịp thời ngăn chặn các hoạt động tội phạm.

Nhằm biểu dương những đóng góp nói trên, Bộ Công an quyết định tặng bằng khen cho 32 tập thể và 40 cá nhân thuộc các cấp Hội LHPN Việt Nam có thành tích xuất sắc, tiêu biểu trong phong trào toàn dân bảo vệ an ninh Tổ quốc giai đoạn 2019 - 2024.

Lãnh đạo Bộ Công an và Hội LHPN Việt Nam trao bằng khen cho các cá nhân có thành tích xuất sắc, tiêu biểu trong phong trào toàn dân bảo vệ an ninh Tổ quốc T.Q

Để phong trào tiếp tục được đẩy mạnh, trung tướng Lê Quốc Hùng đề nghị lực lượng công an tiếp tục phối hợp chặt chẽ với Hội LHPN Việt Nam trong việc đổi mới nội dung, hình thức công tác tuyên truyền. Đặc biệt, tăng cường ứng dụng công nghệ thông tin xây dựng các mô hình truyền thông phòng chống tội phạm, tệ nạn xã hội; nhân rộng các mô hình điển hình tiên tiến trong phong trào toàn dân bảo vệ an ninh Tổ quốc, mô hình về phòng chống tội phạm và mô hình dân vận khéo.

Đối với các tập thể, cá nhân được biểu dương tại hội nghị, Thứ trưởng Bộ Công an đề nghị cần tiếp tục cố gắng, nỗ lực phấn đấu, cống hiến nhiều hơn nữa, đạt những thành tích cao hơn nữa, xứng đáng là tấm gương sáng để toàn thể cán bộ, phụ nữ và nhân dân cả nước noi theo."|"https://thanhnien.vn/bo-cong-an-khen-thuong-72-tap-the-ca-nhan-trong-phong-trao-bao-ve-an-ninh-to-quoc-185240719200925286.htm"

"2024-07-19T21:17:00"|"Theo công bố của VFF, để tạo điều kiện cho các CLB đại diện bóng đá Việt Nam cạnh tranh, giành thành tích tốt khi tham dự các giải đấu của Liên đoàn Bóng đá châu Á (AFC) và Liên đoàn Bóng đá Đông Nam Á (AFF), mỗi đội sẽ được đăng ký sử dụng 5 ngoại binh, thay vì 4 như trước đây. Tuy nhiên, khi thi đấu tại giải quốc nội, các đội bóng này chỉ được đăng ký và sử dụng tối đa 3 cầu thủ nước ngoài trong một trận đấu.



Quyết định này của VFF sẽ giúp 2 đại diện của Việt Nam là CLB Nam Định và CLB Thanh Hóa trực tiếp được hưởng lợi. Ở mùa đã qua, CLB Nam Định là nhà vô địch của V-League và sẽ đại diện cho Việt Nam dự AFC Champions League Two (C2 châu Á). Chính vì thế, đoàn quân HLV Vũ Hồng Việt rất cần bổ sung thêm những ngoại binh để làm dày đội hình.

Trong khi đó, CLB Thanh Hóa sau khi vô địch Cúp quốc gia cũng sẽ đại diện cho Việt Nam dự AFC Champions League Two mùa giải sau. Hiện đội bóng xứ Thanh cũng đã liên hệ với một số ngoại binh để chuẩn bị cho mùa giải mới.

Số lượng ngoại binh đăng ký của các đội dự Cúp AFC, AFF được tăng lên MINH TÚ

Ngoài việc thông báo về ngoại binh, VFF cho biết thêm, các đội tại V-League 2024 - 2025 có thể sử dụng 2 cầu thủ Việt kiều, thay vì 1 như những mùa giải trước đó. Suất cầu thủ nước ngoài gốc Việt cũng được tăng lên cho các giải đấu như futsal, giải nữ vô địch quốc gia.

Như vậy, ở mùa tới, CĐV sẽ có thể chứng kiến cảnh các đội bóng tại V-League ra sân với đội hình gồm 3 ngoại binh và 2 cầu thủ Việt kiều. Quy định này của VFF có thể là tin vui với nhiều đội bóng đang thi đấu tại V-League.

Còn nhớ ở mùa giải V-League 2023, CLB Công an Hà Nội (CLB CAHN) sở hữu đến 2 cầu thủ Việt kiều là Patrik Lê Giang và Filip Nguyễn. Thời điểm đó Filip Nguyễn chưa có quốc tịch Việt Nam và nếu giữ Patrik Lê Giang lại, CLB CAHN sẽ mất thêm 1 suất ngoại binh. Chính vì thế, Patrik Lê Giang phải đến CLB TP.HCM theo dạng cho mượn.

Mỗi đội bóng tại V-League cũng sẽ được đăng ký tối đa 2 cầu thủ Việt kiều MINH TÚ

VFF cũng cho biết thêm, những sửa đổi trên là do AFC áp dụng quy định không hạn chế số lượng số lượng cầu thủ ngoại thi đấu tại các giải thuộc hệ thống cấp CLB châu Á từ mùa giải 2024 - 2025. Ngoài ra, AFF hiện đang áp dụng quy định 6+1 (6 cầu thủ nước ngoài và 1 cầu thủ châu Á).

Ngoài những thông báo trên, VFF cũng công bố lượng đội tham dự các giải hạng dưới của bóng đá Việt Nam ở mùa tới. Theo đó, số lượng CLB tham dự giải hạng nhì quốc gia là 16 CLB còn giải hạng nhất quốc gia là 14 CLB."|"https://thanhnien.vn/v-league-vff-ra-phan-quyet-moi-ve-ngoai-binh-va-viet-kieu-bong-da-viet-nam-nang-chat-185240719211404154.htm"

"2024-07-19T17:38:00"|"Thí sinh tham dự kỳ thi tốt nghiệp THPT năm nay NHẬT THỊNH

Chiều 19.7, Hội đồng tuyển sinh Trường ĐH Luật TP.HCM thông báo ngưỡng đảm bảo chất lượng đầu vào (điểm sàn) đối với phương thức xét tuyển dựa vào kết quả kỳ thi tốt nghiệp THPT năm 2024 để tuyển sinh các ngành đào tạo trình độ ĐH hình thức đào tạo chính quy năm 2024.

Theo đó, điểm sàn các ngành của trường dao động từ 20-24. Đáng chú ý, ngành luật điểm sàn có 2 mức khác nhau tùy theo tổ hợp môn xét tuyển. Trong đó, tổ hợp C00 lấy thí sinh từ 24 điểm trong khi các tổ hợp khác xét thí sinh từ mức 20 điểm.

Điểm sàn từng ngành như bảng sau:

Điểm sàn này Trường ĐH Luật TP.HCM quy định cho thí sinh ở khu vực 3; không nhân hệ số các môn trong tổ hợp xét tuyển; đã bao gồm điểm ưu tiên theo khu vực và ưu tiên theo đối tượng chính sách theo quy định của quy chế tuyển sinh Bộ GD-ĐT.

Thông tin mã ngành, mã phương thức xét tuyển và mã tổ hợp xét tuyển của từng ngành Trường ĐH Luật TP.HCM như bảng sau:

Trước đó, nhiều trường ĐH đã công bố điểm sàn xét tuyển dựa vào kết quả kỳ thi tốt nghiệp THPT năm 2024 như: Trường ĐH Sư phạm TP.HCM, Trường ĐH Quốc tế (ĐH Quốc gia TP.HCM), Trường ĐH Tài nguyên và Môi trường TP.HCM..."|"https://thanhnien.vn/diem-san-truong-dh-luat-tphcm-tu-20-24-diem-185240719172836798.htm"

